fc_trans,NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,dummy_choose_same3,dummy_trabajo9,fee,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
500,-17901426974e8,3594362,0,0,0,1,0,0,1,0,0,0,0,0,350,100,40,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,-18.77325383931109,3369.8227287332174,0.48234598708327253
4800,-1.7866347557699999e+018,3592230,0,0,0,0,1,0,1,0,0,0,0,0,3360,100,36,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,13.799978447078583,50817.016421929366,0.5034214482917317
1869.0457,-1.7793410566499999e+018,5514202,0,1,0,0,0,0,0,1,0,0,0,0,1790,80,64,2,1,0.2857143,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,-65.77633956200648,9677.880894107357,0.5197194845342056
6263.6626,-177823381514e7,5523038,0,0,0,1,0,0,0,1,0,0,0,0,3320,100,53,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,8.664539218829626,61269.728549352534,0.6114725126594517
6313.0679,-1.7726563276700001e+018,3595864,0,0,0,1,0,0,1,0,0,0,0,0,3760,100,62,1,1,0.14285715,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,-83.00197241000537,18771.978591631814,0.47110843448357875
4225.2383,-1.7636234748499999e+018,80117355,1,0,0,0,0,0,0,0,0,0,1,0,2530,100,38,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,67.78976960037981,3269.1030868495873,0.3914678202639849
9987.3389,-175987713338e7,42125757,0,0,0,1,0,0,0,0,1,0,0,0,8090,100,70,1,1,0.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,-427.46234879742275,256982.50350144174,0.39723867362048665
4871.4287,-1.7495162192099999e+018,78136149,0,0,1,0,0,0,0,0,0,1,0,0,3410,40,21,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,-43.67668410804345,49560.8578383939,0.7425888612094527
4657.1431,-1.7495162192099999e+018,78136150,0,0,1,0,0,0,0,0,0,1,0,0,3260,40,21,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,-80.61155062142363,62638.215748486706,0.741747468960467
2271.4285,-1.7495162192099999e+018,78136145,0,0,1,0,0,0,0,0,0,1,0,0,1590,40,21,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,-97.81617747906758,9501.490495174226,0.7321682854638049
2828.5715,-1.7495162192099999e+018,78136144,0,0,1,0,0,0,0,0,0,1,0,0,1980,40,21,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,-89.72308595699495,4429.366963633365,0.7477491119584588
6785.7144,-1.7495162192099999e+018,78136141,0,0,1,0,0,0,0,0,0,1,0,0,4750,40,21,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,-345.4338597066181,299931.96418966074,0.7165538387830346
3857.1428,-1.7495162192099999e+018,78136142,0,0,1,0,0,0,0,0,0,1,0,0,2700,40,21,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,27.010511733535868,49985.02143479361,0.7363016358276094
3014.2856,-1.7495162192099999e+018,78136143,0,0,1,0,0,0,0,0,0,1,0,0,2110,40,21,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,-52.9823200048148,24932.46854698125,0.7358092799351122
2785.7144,-1.7495162192099999e+018,78136146,0,0,1,0,0,0,0,0,0,1,0,0,1950,40,21,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,-55.58898647323532,3831.264161119674,0.714121306611493
4557.1431,-1.7495162192099999e+018,78136151,0,0,1,0,0,0,0,0,0,1,0,0,3190,40,21,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,24.533266001537815,91706.04409729697,0.7436038419359688
10214.286,-1.7495162192099999e+018,78136147,0,0,1,0,0,0,0,0,0,1,0,0,7150,40,21,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,-1192.46722127683,1620659.1377454828,0.7197576349221976
10271.429,-1.7495162192099999e+018,78136148,0,0,1,0,0,0,0,0,0,1,0,0,7190,40,21,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,-1113.5941954576394,463552.264229008,0.7170899618397368
1476.4486,-1.7422647536499999e+018,78136262,0,0,0,0,1,0,0,0,0,1,0,0,1350,100,64,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,15.849252041504128,6695.002682775794,0.5730192559057488
1728.6782,-173710112478e7,78136350,0,0,1,0,0,0,0,0,0,1,0,0,1470,100,47,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-31.63346284618117,6327.494054369264,0.38826232335711663
2779.1792,-173607086818e7,80117732,1,0,0,0,0,0,0,0,0,0,1,0,2240,100,25,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,5.836776084416113,25721.838559357286,0.400881669054059
632.13855,-173296382718e7,10463276,1,0,0,0,0,0,0,0,0,0,0,1,510,100,58,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,-47.247328708798115,23729.277646369716,0.4258641791156597
4587.4756,-1.7221519288700001e+018,3591873,0,0,1,0,0,0,1,0,0,0,0,0,1680,100,45,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,16.01990275874883,21606.215654249114,0.6880664734358483
5677.3843,-1.7221519288700001e+018,3591872,0,0,1,0,0,0,1,0,0,0,0,0,2080,100,45,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,6.347194633508043,52593.613424927265,0.6755305382553305
1507.4093,-171929398354e7,78133450,1,0,0,0,0,0,0,0,0,1,0,0,1440,100,32,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,-61.4918426950996,2378.086637236711,0.42675998868903803
482.87909,-1.7151615926499999e+018,3594241,0,0,0,0,1,0,1,0,0,0,0,0,400,90,47,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-45.48142305596797,3077.5422990797533,0.50354461194173
1176.3986,-171359018232e7,78133642,0,0,1,0,0,0,0,0,0,1,0,0,950,100,50,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,-50.22414686725726,4947.865191532456,0.3586804529417742
1176.9064,-170481406812e7,78134299,0,0,1,0,0,0,0,0,0,1,0,0,700,100,46,1,1,0.42857143,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,-55.90907451754556,5872.439914885059,0.3826131167914404
1360.3992,-170481406812e7,78134301,0,0,1,0,0,0,0,0,0,1,0,0,810,100,46,1,1,0.42857143,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,-39.54199252006248,4346.406494462019,0.3853079693750243
2461.3364,-170481406812e7,78134300,0,0,1,0,0,0,0,0,0,1,0,0,1470,100,46,1,1,0.42857143,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,-57.90426048343306,5407.79791780995,0.3689373618183131
1457.8768,-1.6929467758300001e+018,80118768,0,1,0,0,0,0,0,0,0,0,1,0,1290,100,62,1,2,0.42857143,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,-17.4402318895374,1758.023695766131,0.5438145601175397
2915.7214,-1.6781005878099999e+018,3593980,0,0,0,0,0,1,1,0,0,0,0,0,1480,100,50,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,-22.7013423923327,10256.084792125013,0.4264830694199454
3778.2314,-165711902276e7,78132569,1,0,0,0,0,0,0,0,0,1,0,0,2640,100,28,1,4,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,-146.40463093022515,68115.08156181332,0.3549830009982318
6128.4595,-165711902276e7,78132570,1,0,0,0,0,0,0,0,0,1,0,0,3590,100,28,1,4,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,-100.3319159575084,114582.8268146238,0.3559507063632274
8137.6333,-165711902276e7,78132571,1,0,0,0,0,0,0,0,0,1,0,0,3000,100,28,1,4,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,52.85055075225596,75018.61705532312,0.34572204062238604
1857.8856,-1.6555233909900001e+018,78133011,1,0,0,0,0,0,0,0,0,1,0,0,1240,90,28,1,2,0.2857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,-95.38428532515083,2433.724445223097,0.45057486225197196
2037.5377,-1.6555233909900001e+018,78133010,1,0,0,0,0,0,0,0,0,1,0,0,1670,90,28,1,2,0.2857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,-100.77879848759511,6729.64608430547,0.4474836246015338
4494.4194,-1.6501016697500001e+018,78133930,0,0,0,0,1,0,0,0,0,1,0,0,3540,70,21,1,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,25.578926465197622,17530.264842866134,0.4789794274079183
613.56854,-164972961572e7,78132952,0,0,0,0,0,1,0,0,0,1,0,0,600,100,52,2,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,-16.082708755004923,4193.264540554572,0.38607848451510307
301.86926,-1.6477342528700001e+018,78136086,1,0,0,0,0,0,0,0,0,1,0,0,290,100,40,1,1,0.5714286,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,-11.567557430995663,11791.654641785044,0.4459504691748492
900,-1.6453378412899999e+018,5524011,0,0,0,0,1,0,0,1,0,0,0,0,630,100,58,2,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,-98.9968623100253,8681.102257570337,0.3901251486088902
1934.7727,-1.6416136840099999e+018,10463062,0,0,1,0,0,0,0,0,0,0,0,1,1860,100,58,4,4,0.14285715,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,-26.31455324056825,36190.8287693159,0.3840310560634327
1636.755,-1.6298700179299999e+018,3595427,0,0,0,1,0,0,1,0,0,0,0,0,990,100,51,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,-42.4213746427415,4980.511178463128,0.4692223549166965
1185.7192,-1.6274511256700001e+018,80117354,1,0,0,0,0,0,0,0,0,0,1,0,1170,100,34,1,2,0.71428573,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,-6.435857152634438,4971.0333043824085,0.3979182366321588
4400.6753,-162533288434e7,3591879,0,0,1,0,0,0,1,0,0,0,0,0,3540,100,43,2,1,0.5714286,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,47.310605262876564,16021.025630849901,0.4563294086649697
1150.7778,-1.6141647173100001e+018,42122465,0,0,0,0,1,0,0,0,1,0,0,0,990,100,40,1,3,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,-2.4273051680971602,6682.391971650653,0.584397034740121
3249.5186,-1.6062420480499999e+018,78133202,0,0,0,0,0,1,0,0,0,1,0,0,1680,80,51,1,2,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,-71.45035623376258,3993.6049460374743,0.41258694589301154
1280.3257,-1.6021108311699999e+018,5522625,0,0,0,0,0,1,0,1,0,0,0,0,1020,100,30,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,-99.12795929931966,9427.612995377465,0.5604321748912928
4093.4355,-1.6021108311699999e+018,5522624,0,0,0,0,0,1,0,1,0,0,0,0,3290,100,30,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,58.43457050922217,22140.244421550502,0.5253520585365601
1359.707,-1.5997755437699999e+018,10463846,0,0,0,1,0,0,0,0,0,0,0,1,1260,100,54,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,59.11888463600756,10433.9402098752,0.2903449585796454
561.90125,-159517670008e7,80119145,0,0,0,0,1,0,0,0,0,0,1,0,530,100,21,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,-33.4360832228552,1155.52406784507,0.48489679930198387
471.42856,-159312504404e7,10462567,0,0,1,0,0,0,0,0,0,0,0,1,330,100,51,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,30.795611512935658,4559.8730076221545,0.4751622214929934
4031.9871,-1.5505252717699999e+018,42124150,0,0,1,0,0,0,0,0,1,0,0,0,1480,100,35,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,-22.941178152397224,6698.925360689549,0.378999667037233
1276.7057,-1.5457963543500001e+018,3592380,0,0,1,0,0,0,1,0,0,0,0,0,990,80,64,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-53.20972794689515,12513.065283767572,0.32804738567399194
1441.8656,-1.5457963543500001e+018,3592381,0,0,1,0,0,0,1,0,0,0,0,0,1120,80,64,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-84.02695995896431,8940.640412161012,0.32166436076636884
1302.1156,-1.5457963543500001e+018,3592382,0,0,1,0,0,0,1,0,0,0,0,0,1010,80,64,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-53.3104956738632,7068.65614883822,0.3229220592252451
3449.2954,-1.5457963543500001e+018,3592385,0,0,1,0,0,0,1,0,0,0,0,0,2700,80,64,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-63.786755863491436,12126.520682125896,0.3621366164062602
1772.2156,-1.5457963543500001e+018,3592384,0,0,1,0,0,0,1,0,0,0,0,0,1380,80,64,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-91.63838184467289,13444.327860979269,0.32372425352479917
1340.2356,-1.5457963543500001e+018,3592383,0,0,1,0,0,0,1,0,0,0,0,0,1040,80,64,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-69.35345779614865,7162.674354470702,0.3151326525980101
3171.4285,-1.5379365249699999e+018,78134214,0,0,0,0,0,1,0,0,0,1,0,0,2220,50,52,1,1,0.85714287,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,58.84313745124489,13868.434675662833,0.3856788549404526
6585.7144,-1.5379365249699999e+018,78134213,0,0,0,0,0,1,0,0,0,1,0,0,4610,50,52,1,1,0.85714287,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,134.04545838084528,47741.05764735725,0.3852067181157423
1141.8177,-153651919736e7,78133469,1,0,0,0,0,0,0,0,0,1,0,0,1110,100,37,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,-76.83825665021172,5952.480470563883,0.38979542170388953
395.42926,-153472126734e7,42124271,0,0,0,0,1,0,0,0,1,0,0,0,370,100,64,1,1,0.14285715,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,-50.981361208147455,1832.423987606834,0.49989885114386273
1067.097,-1.5333344424499999e+018,78132995,1,0,0,0,0,0,0,0,0,1,0,0,690,100,62,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,-4.229446353916214,8067.455122780177,0.4551016276958285
6022.9438,-152819828698e7,80116877,0,0,0,1,0,0,0,0,0,0,1,0,4020,70,48,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,165.58784925132812,67413.11499608585,0.39592197570941123
2539.1038,-152819828698e7,80116878,0,0,0,1,0,0,0,0,0,0,1,0,1670,70,48,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,36.51281257154394,12460.010330967983,0.3863323238769167
8655.7744,-152795407626e7,10463052,0,1,0,0,0,0,0,0,0,0,0,1,7000,100,52,1,1,0.42857143,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,-267.6623985589239,197357.16973140673,0.4018251818708559
552.51849,-1.5130568825900001e+018,78133501,0,0,0,0,1,0,0,0,0,1,0,0,460,100,37,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,-21.174282024122167,2308.321948856349,0.5004141684938467
2009.0286,-1.5130568825900001e+018,78133617,0,1,0,0,0,0,0,0,0,1,0,0,1690,100,37,2,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,-74.75876431637917,6813.977720843261,0.4173595776772661
3505.7883,-151177120668e7,5521299,0,0,0,0,1,0,0,1,0,0,0,0,1780,100,65,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-167.60891303396596,3376.4110166161245,0.323834879860807
3525.2842,-151177120668e7,5521298,0,0,0,0,1,0,0,1,0,0,0,0,1790,100,65,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-159.4073114017146,10700.439124866083,0.3234163871040453
1140.5049,-150303331566e7,42124240,0,0,0,0,0,1,0,0,1,0,0,0,970,100,47,1,4,0.14285715,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,-35.69088801661025,3619.509431561818,0.3542825082552624
1038.1263,-150303331566e7,42124239,0,0,0,0,0,1,0,0,1,0,0,0,880,100,47,1,4,0.14285715,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,-48.59548620885859,6034.248402363755,0.36458420538345376
371.42856,-1.4876924626899999e+018,10462481,0,1,0,0,0,0,0,0,0,0,0,1,260,100,33,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,16.033791019772213,13639.692752094808,0.41805683123379783
5675.584,-1.4872115429900001e+018,78133182,0,0,0,0,0,1,0,0,0,1,0,0,3010,100,48,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,12.112860567276725,29229.09441495759,0.3558909707752854
1881.7269,-1.4764443008700001e+018,78132593,0,1,0,0,0,0,0,0,0,1,0,0,1490,100,70,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,-3.102442485041951,6836.6686824535645,0.4819832786860148
879.80688,-1.4764443008700001e+018,78132594,0,1,0,0,0,0,0,0,0,1,0,0,680,100,70,1,2,0.2857143,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,12.106188297106899,2044.206624166467,0.4976210929217425
