NombrePignorante,fc_trans,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,num_arms,faltas,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,dummy_choose_same3,dummy_trabajo9,pro_2,reincidence,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-1.8538445886099999e+018,1556.6643,80117564,0,1,0,0,0,0,0,0,0,0,1,0,300,50,60,1,0.42857143,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0.012486066378126737,4.067854011277337e-4,0.5265126037487547
-1.8455498684899999e+018,866.57001,78134051,0,1,0,0,0,0,0,0,0,1,0,0,790,100,57,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.024077896742826514,9.532207256725976e-4,0.49086804147226704
-184435042792e7,3175.4329,3595421,0,0,1,0,0,0,1,0,0,0,0,0,910,100,43,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,-0.00929431535222569,0.0010784883116208355,0.5324185037734331
-1.8411052957299999e+018,10257.289,5520136,0,0,0,0,1,0,0,1,0,0,0,0,3430,100,31,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,-0.0016235806224481218,0.0012410743669906315,0.49732586959523767
-184037389208e7,2304.1599,80118342,0,0,0,0,1,0,0,0,0,0,1,0,1780,100,30,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0.013780846910997598,7.921704176657792e-4,0.5650015786693585
-183782588074e7,1817.8508,3594310,0,0,0,0,0,1,1,0,0,0,0,0,450,100,47,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.022964412395569695,0.0013446915346780393,0.5623592256147001
-1.7636234748499999e+018,3523.9329,80117355,1,0,0,0,0,0,0,0,0,0,1,0,2530,100,38,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0.01148620105586897,7.04684474157963e-4,0.47779353771926797
-1.7495162192099999e+018,15303.896136363637,78136146,0,0,1,0,0,0,0,0,0,1,0,0,3570.909090909091,40,21,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0.00429938837273293,5.237486839560493e-4,0.5026257227795405
-173607086818e7,2840.8601,80117732,1,0,0,0,0,0,0,0,0,0,1,0,2240,100,25,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,2.9732225881129464e-4,3.5051283072432454e-4,0.5552683988721298
-1.7221519288700001e+018,10562.293099999999,3591872.5,0,0,1,0,0,0,1,0,0,0,0,0,1880,100,45,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0.012375527985272533,6.446887144916584e-4,0.5202824883336178
-170481406812e7,3891.9642999999996,78134300,0,0,1,0,0,0,0,0,0,1,0,0,993.3333333333334,100,46,1,0.42857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0.005588946659981207,0.0011359626209702918,0.5190081268958515
-1.6501016697500001e+018,4556.1001,78133930,0,0,0,0,1,0,0,0,0,1,0,0,3540,70,21,1,0.14285715,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0.0070036831399629285,5.669329003785158e-4,0.5310301821377091
-164972961572e7,674.60004,78132952,0,0,0,0,0,1,0,0,0,1,0,0,600,100,52,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0.018984253464319603,4.211154708422519e-4,0.5307442989516172
-1.6477342528700001e+018,363.54999,78136086,1,0,0,0,0,0,0,0,0,1,0,0,290,100,40,1,0.5714286,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0.026525915274727835,4.7072359080883045e-4,0.5746889502193229
-1.6274511256700001e+018,1247.3999,80117354,1,0,0,0,0,0,0,0,0,0,1,0,1170,100,34,2,0.71428573,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0.017252915088194057,0.0011324378005583215,0.49470443025684396
-1.6141647173100001e+018,1335.8201,42122465,0,0,0,0,1,0,0,0,1,0,0,0,990,100,40,3,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0.025346913622172153,0.0010913659520018562,0.6028084016373513
-1.6062420480499999e+018,3830.0227,78133202,0,0,0,0,0,1,0,0,0,1,0,0,1680,80,51,2,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.01219318761651973,6.962224359334258e-4,0.5275237677411299
-1.5997755437699999e+018,1419.4399,10463846,0,0,0,1,0,0,0,0,0,0,0,1,1260,100,54,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.018325084814473917,2.5452062167160145e-4,0.4280511297075011
-159517670008e7,616.44,80119145,0,0,0,0,1,0,0,0,0,0,1,0,530,100,21,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.011968222586749792,2.870190692278525e-4,0.545345528204354
-1.5457963543500001e+018,1822.1732666666667,3592382.5,0,0,1,0,0,0,1,0,0,0,0,0,1373.3333333333333,80,64,1,0.14285715,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0.028394945600948112,0.0022663356386134503,0.524698021421383
-1.5379365249699999e+018,7142.8569,78134213.5,0,0,0,0,0,1,0,0,0,1,0,0,3415,50,52,1,0.85714287,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0.014297968025248369,0.0011818594735077885,0.4825027625534458
-153472126734e7,457.10999,42124271,0,0,0,0,1,0,0,0,1,0,0,0,370,100,64,1,0.14285715,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0.016173871322468076,2.1843307217096742e-4,0.5157347734699269
-151177120668e7,6796.6909,5521298.5,0,0,0,0,1,0,0,1,0,0,0,0,1785,100,65,1,0.14285715,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.014195330408602437,0.0012598094472928043,0.5107622731997636
-1.4872115429900001e+018,3637.9072,78133182,0,0,0,0,0,1,0,0,0,1,0,0,3010,100,48,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.009106190342052555,5.522898199283143e-4,0.49608906322490215
-1.4406356247900001e+018,473.51999,78132536,1,0,0,0,0,0,0,0,0,1,0,0,330,50,51,1,0.71428573,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0.013004242336507096,7.464518388873277e-4,0.5493736760226525
-1.4342671904700001e+018,428.57144,42125583,0,1,0,0,0,0,0,0,1,0,0,0,100,100,50,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0.026552403658633827,6.383513170057059e-4,0.5878069014862352
-142927725048e7,1991.5302,80118436,0,1,0,0,0,0,0,0,0,0,1,0,1240,100,28,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0.010669604977537227,8.484974353521028e-4,0.5205734028519869
-1.4232433267500001e+018,2022.79,5520243,0,0,0,1,0,0,0,1,0,0,0,0,1430,90,62,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0.031657695215504655,3.768904097353418e-4,0.6639186310927306
-14012297211e8,3801.6892,3591851,0,1,0,0,0,0,1,0,0,0,0,0,1680,90,42,1,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0.008825532187995833,7.145861592800336e-4,0.5226197891770062
-1.3364380825900001e+018,2372.6802,78134067,0,1,0,0,0,0,0,0,0,1,0,0,2080,100,36,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0.01069418700211453,7.996865567498535e-4,0.5622220082751191
-1.3257887205500001e+018,1961.09,78132953,0,0,0,0,0,1,0,0,0,1,0,0,1240,100,41,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0.008296137553852107,2.3283600005834175e-4,0.601199182723557
-1.3250199416099999e+018,762.78003,42125377,0,1,0,0,0,0,0,0,1,0,0,0,640,100,58,1,0.2857143,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.039499140493103324,4.138212465925284e-4,0.4936161385093976
-1.3081631353500001e+018,2291.0733333333333,78135002.66666667,0,0,0,0,0,1,0,0,0,1,0,0,2130,100,24,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.008688502868427293,2.797573652865287e-4,0.5577197319618755
-1.3009853182899999e+018,1533.0701,78134433,1,0,0,0,0,0,0,0,0,1,0,0,1070,90,26,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0.01190750207671765,2.3251372204404475e-4,0.5822725254305675
-1293992234e9,1428.5714,42123849,0,0,0,1,0,0,0,0,1,0,0,0,770,100,38,1,0.42857143,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.0248899385580175,0.0010053995158089942,0.48800031444754033
-1.2921641624099999e+018,2431.6035,78135029,0,0,0,0,0,1,0,0,0,1,0,0,620,80,40,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0.005171613488452782,4.54755961259815e-4,0.5361931405820658
-1.2842185849699999e+018,2857.1428,42123518,0,0,0,0,0,1,0,0,1,0,0,0,900,50,34,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0.021899202646250563,5.788020332391833e-4,0.455984002169199
-1.2634608291299999e+018,5069.083,42125505,0,0,1,0,0,0,0,0,1,0,0,0,1620,100,43,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0.004618648381409856,4.281446525326653e-4,0.5589450768041572
-12535441034e8,3904.083,5514140,0,0,0,1,0,0,0,1,0,0,0,0,1870,90,50,1,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0.036253826781305405,3.21914335050778e-4,0.5814119175140369
-1.1887353433100001e+018,1378.6499,78136173,0,0,0,1,0,0,0,0,0,1,0,0,1060,100,27,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0.01949746049920655,5.216494703071039e-4,0.5581855648730503
-1.1736027888700001e+018,1341.58,80115928,0,0,1,0,0,0,0,0,0,0,1,0,850,100,49,3,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,-0.004902601852807904,3.4686704991303535e-4,0.5582844802233157
-114888324133e7,5005.2628,80119010.5,0,0,0,0,1,0,0,0,0,0,1,0,1620,90,51,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.01191723189565686,8.054618898269216e-4,0.5221853147792762
-112998097714e7,5682.5801,5520139,0,0,0,0,1,0,0,1,0,0,0,0,4530,100,41,1,0.2857143,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0.014323038877286526,5.834530262278197e-4,0.5440042761297913
-111767274176e7,3914.0601,78133193,0,0,0,0,0,1,0,0,0,1,0,0,3610,100,50,4,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.002566607138523143,7.909026562950303e-4,0.5275435289207148
-11032530359e8,4285.7144,5514265,0,0,0,0,1,0,0,1,0,0,0,0,2370,100,30,1,0.2857143,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0.01240012629009254,3.3398749085098963e-4,0.5908707055070371
-109159728016e7,1142.8572,78133976,0,0,0,0,0,1,0,0,0,1,0,0,1740,90,36,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.009092727013007649,5.46700077369592e-4,0.5302273699416574
-101412851196e7,3134.1309,42124882,0,0,0,0,1,0,0,0,1,0,0,0,1130,80,55,1,0.5714286,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0.021855922388763663,8.802669476030592e-4,0.5734507859291932
-100035737795e7,428.57144,80115989,1,0,0,0,0,0,0,0,0,0,1,0,230,100,36,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.01728929684885139,0.0012427582751855812,0.5765530998765481
-9.7847276055100006e+017,7179.0439,42125385,0,1,0,0,0,0,0,0,1,0,0,0,5480,100,43,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.0049667756446513745,1.233235440190563e-4,0.47422742305089804
-9.7542696205299994e+017,642.85712,80117740,1,0,0,0,0,0,0,0,0,0,1,0,150,100,50,2,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0.003780753513183593,5.792583519775248e-4,0.5608521518478118
-953487374566e6,4285.7144,80117483,0,0,0,0,1,0,0,0,0,0,1,0,3120,100,33,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.01766882865132064,4.5248941565419323e-4,0.5734433359380565
-8.5912798069299994e+017,225.12,80117198,0,0,1,0,0,0,0,0,0,0,1,0,150,100,69,1,0.14285715,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.004952279334720693,7.494058271441495e-4,0.5523643073831349
-85767319169e7,3915.8521,5514569,0,0,1,0,0,0,0,1,0,0,0,0,1730,100,52,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0.011526226041663598,2.4337619944829513e-4,0.5731493671561514
-8.5747056205500006e+017,8051.8501,5522753.5,0,0,0,0,1,0,0,1,0,0,0,0,6515,100,48,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0.004291022018041423,0.0018361359385071967,0.5094296902221843
-8.3897929033500006e+017,11695.391,42124996,1,0,0,0,0,0,0,0,1,0,0,0,9820,100,49,1,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0.00755844615758321,9.793842541314672e-4,0.48995893480304903
-665968121134e6,2142.8572,42126036,0,0,0,1,0,0,0,0,1,0,0,0,770,90,52,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0.022897620726503923,5.51576534579908e-4,0.6030603156276438
-655142850596e6,4928.5713,42123895,0,0,0,0,1,0,0,0,1,0,0,0,1150,100,46,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0.022077481265232214,0.0011506880676140307,0.49608847514684007
-5.9533854520099994e+017,1842.8572,80117364,1,0,0,0,0,0,0,0,0,0,1,0,430,100,18,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.005874940961324751,8.333212576564349e-4,0.5337932354195934
-556115628137e6,2142.8572,78133698,0,0,0,1,0,0,0,0,0,1,0,0,890,100,33,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0.03110023559134653,8.08746325082733e-4,0.5430997680520135
-54838464855e7,757.35004,78133110,0,0,0,1,0,0,0,0,0,1,0,0,580,100,53,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0.015079480120954086,8.378486972693973e-4,0.5237016101026575
-539575727562e6,2142.8572,80117844,0,0,0,1,0,0,0,0,0,0,1,0,510,100,30,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0.02721638497945473,0.0013249706692281603,0.5147788313364996
-534418054715e6,2068.4900000000002,78133206.5,0,0,0,0,0,1,0,0,0,1,0,0,1580,100,60,2,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0.015774485557070898,9.693734499935251e-4,0.5018439697419355
-521795001516e6,11422.398933333334,80117182.5,0,1,0,0,0,0,0,0,0,0,1,0,3420,100,57,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,-0.0017731851340310112,4.028583673767956e-4,0.4550589993590693
-426231898239e6,3568.26,78132462.5,0,0,0,0,1,0,0,0,0,1,0,0,2670,90,76,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0.010098468372788192,3.863447215060144e-4,0.568024757824312
-383862312917e6,1192.58,5522600,0,0,0,0,1,0,0,1,0,0,0,0,900,50,80,1,0.2857143,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.015469170367948587,9.818832539169628e-4,0.5711692037325851
-37464054568e7,769.83392,78136178,1,0,0,0,0,0,0,0,0,1,0,0,130,70,49,1,0.14285715,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.01568011988019938,7.125326476206408e-4,0.5420506017627028
-335435970217e6,10972.877,80116016,0,1,0,0,0,0,0,0,0,0,1,0,6420,100,32,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.014925539345365188,2.1580988777722139e-4,0.48843297077337405
-330069787948e6,6755.3569875,3592142.5,0,0,1,0,0,0,1,0,0,0,0,0,1576.25,70,24,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0.008055919882497334,5.435604224951615e-4,0.49026226488732205
-326959482638e6,8571.4287,78133105,0,0,0,1,0,0,0,0,0,1,0,0,2300,100,51,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.020122396888180134,2.3282077791273283e-4,0.4588672901371689
-195574813443e6,986.17004,3591814,1,0,0,0,0,0,1,0,0,0,0,0,750,100,30,1,0.14285715,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0.00905993203556346,4.974077932956345e-4,0.5205907393124244
-15825529275e7,4285.7144,42126006,0,0,1,0,0,0,0,0,1,0,0,0,1640,100,52,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0.012438610155192436,6.775004192070078e-4,0.5608944603966458
-144718370383e6,1714.2858,42124267,0,0,0,0,1,0,0,0,1,0,0,0,1050,100,47,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.00673248836175872,2.1097591347502004e-4,0.6126555031460973
-139476551311e6,2035.99,42124982,1,0,0,0,0,0,0,0,1,0,0,0,1570,100,34,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0.01701945883005905,7.158326184082217e-4,0.5092741931979677
-136163177502e6,1427.97,80117889,0,0,0,0,0,1,0,0,0,0,1,0,1100,50,45,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0.0245250497485894,0.0011774917041807921,0.5496105355435165
-127655350974e6,1938.1349500000001,3592154.5,0,0,1,0,0,0,1,0,0,0,0,0,1690,100,55,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,-0.01094136548773846,9.150811923235469e-4,0.5616468527913557
-117293114214e6,3482.0164,5524256,0,0,1,0,0,0,0,1,0,0,0,0,1280,100,47,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0.007789957786335856,0.0010792773505484052,0.6232384529816342
-103267703674e6,571.42859,42122454,0,0,0,0,1,0,0,0,1,0,0,0,500,100,47,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0.025687123393710203,3.8048052906132436e-4,0.6003287659848214
-910526482925e5,13116.0162,5520267.5,0,0,0,0,1,0,0,1,0,0,0,0,5355,70,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0.004277600025989123,0.0010314409024907384,0.501679201327623
-425875971528e5,7812.7817,78131722,0,0,0,1,0,0,0,0,0,1,0,0,2630,100,39,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0.027829128529692593,6.615347832658085e-4,0.4575939599567448
-4758328313979672,3571.4285,80118658,0,0,0,1,0,0,0,0,0,0,1,0,2370,80,25,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0.024735877573903754,5.14632397850733e-4,0.5395447952680954
19190884118e6,924.54004,3594067,0,0,0,1,0,0,1,0,0,0,0,0,730,75,32,1,0.14285715,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.010323123015717504,6.945280360428027e-4,0.5350970209819336
3474761286e7,3664.5793,5514148,0,0,0,0,1,0,0,1,0,0,0,0,1420,100,44,1,0.42857143,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0.028348571291640548,0.0010875846764625133,0.5657501435761951
