dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,dummy_choose_same3,dummy_trabajo9,pro_3,des_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
0,0,0,1,0,0,0,0,0,0,1,0,580,100,23,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.018155060739041735,0.007166768559083401,0.49219590716321837
0,0,0,1,0,0,0,0,0,0,1,0,370,100,23,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,-0.017972349167823677,0.005457131140784628,0.462909537609356
0,0,0,1,0,0,0,0,0,0,1,0,860,100,23,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,-0.008269272533528263,0.004905629992487512,0.4781166262847013
0,0,0,0,1,0,0,1,0,0,0,0,8210,70,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0.11650189818809753,0.00359470502209331,0.3254643640797452
0,0,0,0,1,0,0,1,0,0,0,0,2500,70,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0.12502276802022036,0.005005682954580336,0.3345783544661342
0,0,0,1,0,0,0,0,0,0,1,0,2370,80,25,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0.018169341550154657,0.0035574268885471307,0.37746390662437845
0,0,0,1,0,0,1,0,0,0,0,0,730,75,32,1,0.14285715,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.05290070271888605,0.0021809745884632335,0.23807398013777434
0,0,0,0,0,1,0,0,0,0,0,1,1240,90,18,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.06870785723311007,0.006760354183613463,0.46618158415110966
0,0,0,1,0,0,0,0,0,1,0,0,2640,100,46,1,0.2857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0.08159662559816716,0.006836691054072951,0.4148497241657099
0,0,0,1,0,0,0,0,0,1,0,0,2600,100,46,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0.06724601065192819,0.005874756525314135,0.39833503624639105
0,0,0,0,1,0,0,1,0,0,0,0,15650,100,24,1,0.2857143,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0.044246146007682396,0.007554125241834837,0.3778718531715361
0,0,0,0,1,0,1,0,0,0,0,0,4420,100,43,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0.1020707792283701,0.002610210962164913,0.22084265950649998
0,1,0,0,0,0,0,0,0,1,0,0,770,100,66,1,0.5714286,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0.07910300172709414,0.0040198130564935534,0.4143892319670945
0,0,0,0,1,0,1,0,0,0,0,0,2960,50,19,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0.030465078456587028,0.0072149603113455625,0.2932167373240345
0,1,0,0,0,0,0,0,0,0,1,0,990,100,50,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.09070216035680051,0.004737601737448067,0.20545676119996134
1,0,0,0,0,0,0,1,0,0,0,0,3170,100,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.059807326546349966,0.0012571777667779198,0.5280765564933487
0,0,0,0,0,1,1,0,0,0,0,0,1220,100,62,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.09482026767940359,0.0028308162992698514,0.2010404283105609
0,0,0,0,1,0,0,0,0,1,0,0,2650,100,41,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,-0.0014104978164282875,0.002109268876243736,0.40511079723884386
0,0,0,1,0,0,0,0,0,1,0,0,1800,100,52,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,-0.001382569881520184,0.004732978500200537,0.40484281444779324
0,0,0,1,0,0,0,0,0,1,0,0,2120,100,52,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0.010440869291586927,0.003016566339552375,0.4246705559618842
0,0,0,1,0,0,0,0,0,1,0,0,2120,100,52,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,-0.010000516497988898,0.004181663253492127,0.43165944916461807
0,0,0,1,0,0,0,0,1,0,0,0,10610,100,41,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0.07347884489207619,0.0033246998591584657,0.5575471244625512
0,0,0,0,0,1,0,0,0,1,0,0,4450,80,53,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0.09011732662292812,0.0016153115562276693,0.3606384552806322
0,0,0,0,1,0,0,0,1,0,0,0,470,100,42,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.10197810652258579,0.004795598356138041,0.6417420336924706
0,1,0,0,0,0,0,0,0,0,0,1,6820,90,28,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0.07032668701010628,0.0021440248575732373,0.3937415208731042
0,0,0,1,0,0,0,0,1,0,0,0,2890,100,52,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0.05094681548650608,0.006062400888315259,0.47756401731077186
0,0,0,0,0,1,0,0,0,1,0,0,1010,100,42,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0.0032892383816803105,0.002243513256203235,0.368503341631373
0,0,0,0,1,0,0,0,1,0,0,0,12210,100,35,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0.027637654066775375,0.0013113621635988011,0.6362492458055012
0,0,1,0,0,0,1,0,0,0,0,0,1430,100,41,1,0.42857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0.13457310460660718,0.003063744005714987,0.20612368773896628
0,0,0,0,1,0,0,1,0,0,0,0,3460,100,57,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0.11012002777969764,0.0038131296903753564,0.32831781221065404
0,0,0,1,0,0,0,0,0,0,0,1,800,100,25,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0.004503232282883363,0.0031689095522666934,0.45495969483043763
0,1,0,0,0,0,0,0,0,0,0,1,3020,100,40,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0.08016257770713754,0.00398586997305147,0.34799259798536425
0,0,0,1,0,0,0,0,0,0,0,1,470,90,43,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0.04975653034960383,0.0036563573074278105,0.4096496784648016
1,0,0,0,0,0,0,0,0,0,1,0,5230,100,76,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0.0619411700035397,0.0016019272281795984,0.2598858033848531
0,0,1,0,0,0,0,0,0,1,0,0,2300,100,31,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,-0.025211745849570415,0.0033564867045662054,0.5445143406088098
0,0,1,0,0,0,0,0,0,1,0,0,1100,100,37,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0.018422621470459845,0.005776469809731356,0.5534362491262268
0,1,0,0,0,0,0,0,0,0,1,0,1500,90,54,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0.12959996342430086,0.0025808528713010927,0.22699457899245454
0,0,1,0,0,0,0,1,0,0,0,0,11770,90,52,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.09458695200525385,0.00422499451067877,0.49191512651835173
0,0,1,0,0,0,0,1,0,0,0,0,16870,90,52,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.09523104988636076,0.004302098446839097,0.4951716611791141
0,0,0,1,0,0,0,0,0,0,0,1,450,100,55,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.08332162859795508,0.002594413283281558,0.42803477678057705
0,0,0,0,1,0,0,0,0,0,0,1,1570,100,55,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.10330469505703418,0.008618851663432858,0.357804512818798
0,0,0,0,1,0,0,0,0,0,0,1,1680,100,55,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.1317522895716212,0.004142040783413696,0.3513683778789515
0,0,0,0,1,0,0,0,0,0,0,1,2080,70,40,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.11295668505369544,0.005339197305042382,0.3977714507452601
0,0,1,0,0,0,0,0,0,1,0,0,760,60,57,5,0.2857143,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0.06212170820330975,0.008396603731403572,0.522248795278072
0,0,1,0,0,0,0,0,0,1,0,0,410,100,21,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0.0012444892075623235,0.00558654655910662,0.48204095372400896
0,0,1,0,0,0,0,0,0,1,0,0,730,100,49,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,-0.029434606533060306,0.007992255478387871,0.4908239310412334
0,1,0,0,0,0,0,0,0,0,1,0,510,80,44,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0.11010853909666868,0.0028893227732558046,0.2514160864663065
0,0,0,0,1,0,0,0,0,0,1,0,840,100,18,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0.040733231669747204,0.0058304307463643516,0.3222608008777173
0,1,0,0,0,0,0,0,1,0,0,0,990,100,47,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0.08781041034177377,0.0016195690985430708,0.6616365413242784
0,1,0,0,0,0,0,0,1,0,0,0,600,100,47,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0.06999719624239785,0.002140284794108295,0.6647511749952268
0,1,0,0,0,0,0,0,1,0,0,0,640,100,47,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0.07720683348702567,0.0017377539503100432,0.6724392774567444
0,0,0,1,0,0,0,0,0,0,0,1,770,100,39,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0.07217616239742397,0.0030949478350473093,0.482959077173698
0,0,0,0,0,1,0,0,1,0,0,0,780,50,29,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0.0036785026924143634,0.013348893284890997,0.5625235305468299
0,0,0,1,0,0,0,0,1,0,0,0,1410,100,32,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,-0.008093425900051708,0.0054661903442267176,0.5718160029194799
0,1,0,0,0,0,0,0,1,0,0,0,560,100,41,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0.05957974243080323,0.0015091213974252008,0.5416415856262922
0,1,0,0,0,0,0,0,1,0,0,0,1250,100,41,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0.07430013423826168,0.0018939333412603915,0.5409583732175878
0,0,1,0,0,0,0,0,0,1,0,0,7010,100,44,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0.02261828533230769,0.007368739134844705,0.5457345539683116
0,0,1,0,0,0,0,0,1,0,0,0,9200,80,42,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.12023728817572076,0.007016053128103907,0.5269041222649443
0,0,0,1,0,0,0,0,0,1,0,0,1040,100,38,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.0042969077421278435,0.008472596366711493,0.42934995038345763
0,0,1,0,0,0,0,0,0,0,0,1,2260,100,22,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0.06829862646397244,0.0034284792632231532,0.5673921260612947
0,0,1,0,0,0,1,0,0,0,0,0,370,90,41,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.07425658403440764,0.00271565063052026,0.13302737727982464
0,0,1,0,0,0,1,0,0,0,0,0,200,90,41,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.07533520046526833,0.004839373782148554,0.13370826813932066
0,0,1,0,0,0,1,0,0,0,0,0,300,90,41,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.08590706241854061,0.0037600735408013413,0.13181294704433094
0,0,1,0,0,0,1,0,0,0,0,0,950,90,41,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.09776974177367763,8.726582751591386e-4,0.13132541899507966
0,0,1,0,0,0,1,0,0,0,0,0,1350,90,41,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.1103102904964448,0.0026181808306711667,0.13229105301604038
0,0,1,0,0,0,1,0,0,0,0,0,1200,90,41,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.1206546427241361,0.002519136366836953,0.13033750849566658
0,0,1,0,0,0,1,0,0,0,0,0,810,90,41,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.08172407214780669,0.002578118095100602,0.13508130113559919
0,0,1,0,0,0,1,0,0,0,0,0,180,90,41,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.07366771182658594,0.003954227501834183,0.13420694588096133
0,0,1,0,0,0,1,0,0,0,0,0,1500,90,41,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.10807260337203743,0.002427171075158748,0.13450968104009914
0,0,1,0,0,0,1,0,0,0,0,0,470,90,41,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.07325819687815022,0.005788727320846782,0.13032003778532383
0,0,1,0,0,0,1,0,0,0,0,0,400,90,41,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.06927320859483373,0.003002856280507978,0.12940749300335
0,0,1,0,0,0,1,0,0,0,0,0,200,90,41,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.06775656715553725,0.004588493904389515,0.1345727989156126
0,0,1,0,0,0,1,0,0,0,0,0,230,90,41,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.07535647946586203,0.0014515601357125442,0.12606404663848744
0,0,1,0,0,0,1,0,0,0,0,0,690,90,41,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.08789918429431037,0.004494740753079613,0.12806597283987037
0,0,1,0,0,0,1,0,0,0,0,0,880,90,41,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0717375985595977,0.002361532406450608,0.12963990896361227
0,0,1,0,0,0,1,0,0,0,0,0,1460,90,41,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.12083333155307742,0.003459978723928024,0.13121267231879363
0,0,0,1,0,0,0,0,0,1,0,0,1770,100,30,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,-0.029696871056480112,0.0035864570587363117,0.4165967560309138
0,1,0,0,0,0,0,0,0,1,0,0,6310,100,42,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.030663091132586275,0.006959478417479126,0.4423382154441121
0,0,0,0,0,1,0,0,0,1,0,0,3020,100,36,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,-0.0226744900529687,0.004698021598116463,0.4100615115777699
0,0,0,0,0,1,1,0,0,0,0,0,3100,100,38,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.04156785263327178,0.0023950647638285886,0.17331336220207885
0,0,0,0,0,1,1,0,0,0,0,0,510,100,38,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.031747005479619346,0.005732450404519593,0.16790102592888517
0,0,0,0,0,1,1,0,0,0,0,0,3250,100,38,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.05139420372582498,0.002529631501925443,0.16866700983569294
0,0,0,0,0,1,1,0,0,0,0,0,550,100,38,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.03310306388099368,0.007369375036609703,0.16246694872002068
0,0,0,0,0,1,1,0,0,0,0,0,4020,100,38,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.04815279914325165,0.0044685086897357,0.16893794944194163
0,0,0,0,0,1,1,0,0,0,0,0,400,100,38,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.05917607042872757,0.004036339632886027,0.1638366187304549
0,0,0,0,0,1,1,0,0,0,0,0,370,100,38,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.05678134537934787,0.004551284395135772,0.16811758468724222
0,0,0,0,0,1,1,0,0,0,0,0,760,100,38,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.041708464063411194,0.0022594832573590226,0.17175828803196205
0,0,0,0,0,1,1,0,0,0,0,0,1750,100,38,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.050992201726864556,0.0032462867511893084,0.16819422610264598
0,0,0,0,0,1,0,0,0,0,1,0,2350,100,22,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,-0.010367491339224596,0.009134741599205564,0.4820425288810105
